sv,mc/po,1507,,5
sv,memprof/po,47,10,13
sv,nautilus/po,221,35,50
sv,pan/po,303,166,127
sv,rp3/po,,,
sv,sodipodi/po,78,10,87
sv,gnome-i18n/extra-po/sawfish,428,4,5
sv,gnome-i18n/extra-po/xchat,,,
tr,achtung/po,,,
tr,balsa/po,366,1,6
tr,bonobo/po,96,,
tr,bug-buddy/po,,,
tr,control-center/po,303,3,1
tr,dia/po,,,
tr,dr-genius/po,,,
tr,eog/po,45,,2
tr,evolution/po,217,,2
tr,gconf/po,203,,
tr,gdm2/po,148,,
tr,gnome-i18n/extra-po/gdm2beta5,114,28,1
tr,gedit/po,120,11,39
tr,gfloppy/po,29,2,4
tr,ggv/po,95,1,1
tr,ghex/po,,,
tr,gimp/po,,,
tr,gimp/po-libgimp,,,
tr,gimp/po-script-fu,,,
tr,gimp/po-plug-ins,,,
tr,gimp-freetype/po,,,
tr,glade/po,,,
tr,gnome-i18n/extra-po/gnapster,,,
tr,gnome-applets/po,817,22,7
tr,gnome-chess/po,39,4,6
tr,gnome-core/po,688,19,45
tr,gnome-db/po,,,
tr,gnome-games/po,,,
tr,gnome-libs/po,,,
tr,gnome-lokkit/po,,,
tr,gnome-media/po,222,17,10
tr,gnome-pilot/po,,,
tr,gnome-pim/po,,,
tr,gnome-print/po,73,,3
tr,gnome-utils/po,400,94,199
tr,gnome-vfs/po,115,,
tr,gnomeicu/po,573,2,5
tr,gnorpm/po,194,25,58
tr,gnumeric/po,,,
tr,gphoto/po,,,
tr,gtk+/po,113,1,2
tr,gnome-i18n/extra-po/gtm,,,
tr,gtop/po,,,
tr,gtranslator/po,148,2,
tr,guppi3/po,,,
tr,gxsnmp/po,,,
tr,gnome-i18n/extra-po/helix-gdm2,,,
tr,helix-install/src/rpm-3.0.3/po,270,247,233
tr,libgtop/po,,,
tr,magicdev/po,,,
tr,mc/po,692,40,780
tr,memprof/po,70,,
tr,nautilus/po,306,,
tr,pan/po,,,
tr,rp3/po,,,
tr,sodipodi/po,142,17,16
tr,gnome-i18n/extra-po/sawfish,286,94,58
tr,gnome-i18n/extra-po/xchat,,,
uk,achtung/po,118,5,
uk,balsa/po,343,13,17
uk,bonobo/po,15,4,77
uk,bug-buddy/po,112,,
uk,control-center/po,303,4,
uk,dia/po,431,78,106
uk,dr-genius/po,366,1,56
uk,eog/po,47,,
uk,evolution/po,71,34,114
uk,gconf/po,138,,65
uk,gdm2/po,135,13,
uk,gnome-i18n/extra-po/gdm2beta5,,,
uk,gedit/po,119,12,39
uk,gfloppy/po,34,,
uk,ggv/po,97,,
uk,ghex/po,107,,
uk,gimp/po,1325,22,14
uk,gimp/po-libgimp,48,,
uk,gimp/po-script-fu,81,66,276
uk,gimp/po-plug-ins,753,17,2006
uk,gimp-freetype/po,,,
uk,glade/po,1039,11,127
uk,gnome-i18n/extra-po/gnapster,,,
uk,gnome-applets/po,611,,235
uk,gnome-chess/po,39,3,6
uk,gnome-core/po,752,,
uk,gnome-db/po,216,197,166
uk,gnome-games/po,620,,
uk,gnome-libs/po,377,,
uk,gnome-lokkit/po,29,,15
uk,gnome-media/po,249,,
uk,gnome-pilot/po,243,16,28
uk,gnome-pim/po,448,,14
uk,gnome-print/po,73,,3
uk,gnome-utils/po,682,7,4
uk,gnome-vfs/po,113,1,1
uk,gnomeicu/po,556,14,10
uk,gnorpm/po,260,3,14
uk,gnumeric/po,1107,201,776
uk,gphoto/po,,,
uk,gtk+/po,113,1,2
uk,gnome-i18n/extra-po/gtm,129,,3
uk,gtop/po,253,,
uk,gtranslator/po,134,3,13
uk,guppi3/po,,,
uk,gxsnmp/po,253,,10
uk,gnome-i18n/extra-po/helix-gdm2,,,
uk,helix-install/src/rpm-3.0.3/po,,,
uk,libgtop/po,79,2,199
uk,magicdev/po,11,,
uk,mc/po,1141,11,360
uk,memprof/po,,,
uk,nautilus/po,,,
uk,pan/po,,,
uk,rp3/po,,,
uk,sodipodi/po,89,13,73
uk,gnome-i18n/extra-po/sawfish,,,
uk,gnome-i18n/extra-po/xchat,,,
wa,achtung/po,,,
wa,balsa/po,,,
wa,bonobo/po,19,5,72
wa,bug-buddy/po,,,
wa,control-center/po,,,
wa,dia/po,,,
wa,dr-genius/po,,,
wa,eog/po,,,
wa,evolution/po,,,
wa,gconf/po,,,
wa,gdm2/po,,,
wa,gnome-i18n/extra-po/gdm2beta5,,,
wa,gedit/po,84,9,77
wa,gfloppy/po,,,
wa,ggv/po,,,
wa,ghex/po,22,5,80
wa,gimp/po,,,
wa,gimp/po-libgimp,,,
wa,gimp/po-script-fu,,,
wa,gimp/po-plug-ins,,,
wa,gimp-freetype/po,,,
wa,glade/po,,,
wa,gnome-i18n/extra-po/gnapster,,,
wa,gnome-applets/po,341,7,498
wa,gnome-chess/po,,,
wa,gnome-core/po,576,40,136
wa,gnome-db/po,,,
wa,gnome-games/po,312,4,304
wa,gnome-libs/po,377,,
wa,gnome-lokkit/po,,,
wa,gnome-media/po,,,
wa,gnome-pilot/po,,,
wa,gnome-pim/po,407,1,54
wa,gnome-print/po,,,
wa,gnome-utils/po,176,73,444
wa,gnome-vfs/po,,,
wa,gnomeicu/po,,,
wa,gnorpm/po,,,
wa,gnumeric/po,,,
wa,gphoto/po,,,
wa,gtk+/po,113,1,2
wa,gnome-i18n/extra-po/gtm,,,
wa,gtop/po,,,
wa,gtranslator/po,,,
wa,guppi3/po,,,
wa,gxsnmp/po,,,
wa,gnome-i18n/extra-po/helix-gdm2,,,
wa,helix-install/src/rpm-3.0.3/po,,,
wa,libgtop/po,,,
wa,magicdev/po,,,
wa,mc/po,1251,38,223
wa,memprof/po,,,
wa,nautilus/po,,,
wa,pan/po,,,
wa,rp3/po,,,
wa,sodipodi/po,,,
wa,gnome-i18n/extra-po/sawfish,,,
wa,gnome-i18n/extra-po/xchat,,,
zh_TW.Big5,achtung/po,,,
zh_TW.Big5,balsa/po,,,
zh_TW.Big5,bonobo/po,,,
zh_TW.Big5,bug-buddy/po,,,
zh_TW.Big5,control-center/po,294,10,3
zh_TW.Big5,dia/po,,,
zh_TW.Big5,dr-genius/po,,,
zh_TW.Big5,eog/po,,,
zh_TW.Big5,evolution/po,,,
zh_TW.Big5,gconf/po,,,
zh_TW.Big5,gdm2/po,,,
zh_TW.Big5,gnome-i18n/extra-po/gdm2beta5,,,
zh_TW.Big5,gedit/po,38,41,91
zh_TW.Big5,gfloppy/po,,,
zh_TW.Big5,ggv/po,,,
zh_TW.Big5,ghex/po,78,12,17
zh_TW.Big5,gimp/po,,,
zh_TW.Big5,gimp/po-libgimp,,,
zh_TW.Big5,gimp/po-script-fu,,,
zh_TW.Big5,gimp/po-plug-ins,,,
zh_TW.Big5,gimp-freetype/po,,,
zh_TW.Big5,glade/po,,,
zh_TW.Big5,gnome-i18n/extra-po/gnapster,,,
zh_TW.Big5,gnome-applets/po,188,130,528
zh_TW.Big5,gnome-chess/po,,,
zh_TW.Big5,gnome-core/po,135,136,481
zh_TW.Big5,gnome-db/po,,,
zh_TW.Big5,gnome-games/po,235,95,290
zh_TW.Big5,gnome-libs/po,340,20,17
zh_TW.Big5,gnome-lokkit/po,,,
zh_TW.Big5,gnome-media/po,87,20,142
zh_TW.Big5,gnome-pilot/po,,,
zh_TW.Big5,gnome-pim/po,226,76,160
zh_TW.Big5,gnome-print/po,,,
zh_TW.Big5,gnome-utils/po,335,137,221
zh_TW.Big5,gnome-vfs/po,,,
zh_TW.Big5,gnomeicu/po,,,
zh_TW.Big5,gnorpm/po,224,26,27
zh_TW.Big5,gnumeric/po,270,530,1284
zh_TW.Big5,gphoto/po,,,
zh_TW.Big5,gtk+/po,99,2,15
zh_TW.Big5,gnome-i18n/extra-po/gtm,,,
zh_TW.Big5,gtop/po,206,10,38
zh_TW.Big5,gtranslator/po,,,
zh_TW.Big5,guppi3/po,,,
zh_TW.Big5,gxsnmp/po,,,
zh_TW.Big5,gnome-i18n/extra-po/helix-gdm2,,,
zh_TW.Big5,helix-install/src/rpm-3.0.3/po,,,
zh_TW.Big5,libgtop/po,,,
zh_TW.Big5,magicdev/po,,,
zh_TW.Big5,mc/po,1271,123,118
zh_TW.Big5,memprof/po,,,
zh_TW.Big5,nautilus/po,,,
zh_TW.Big5,pan/po,,,
zh_TW.Big5,rp3/po,,,
zh_TW.Big5,sodipodi/po,,,
zh_TW.Big5,gnome-i18n/extra-po/sawfish,,,
zh_TW.Big5,gnome-i18n/extra-po/xchat,,,
zh_CN.GB2312,achtung/po,,,
zh_CN.GB2312,balsa/po,,,
zh_CN.GB2312,bonobo/po,,,
zh_CN.GB2312,bug-buddy/po,,,
zh_CN.GB2312,control-center/po,304,3,
zh_CN.GB2312,dia/po,,,
zh_CN.GB2312,dr-genius/po,,,
zh_CN.GB2312,eog/po,,,
zh_CN.GB2312,evolution/po,,,
zh_CN.GB2312,gconf/po,,,
zh_CN.GB2312,gdm2/po,,,
zh_CN.GB2312,gnome-i18n/extra-po/gdm2beta5,,,
zh_CN.GB2312,gedit/po,51,47,72
zh_CN.GB2312,gfloppy/po,,,
zh_CN.GB2312,ggv/po,,,
zh_CN.GB2312,ghex/po,79,11,17
zh_CN.GB2312,gimp/po,,,
zh_CN.GB2312,gimp/po-libgimp,,,
zh_CN.GB2312,gimp/po-script-fu,,,
zh_CN.GB2312,gimp/po-plug-ins,,,
zh_CN.GB2312,gimp-freetype/po,,,
zh_CN.GB2312,glade/po,,,
zh_CN.GB2312,gnome-i18n/extra-po/gnapster,,,
zh_CN.GB2312,gnome-applets/po,,,
zh_CN.GB2312,gnome-chess/po,,,
zh_CN.GB2312,gnome-core/po,441,153,158
zh_CN.GB2312,gnome-db/po,,,
zh_CN.GB2312,gnome-games/po,350,116,154
zh_CN.GB2312,gnome-libs/po,,,
zh_CN.GB2312,gnome-lokkit/po,,,
zh_CN.GB2312,gnome-media/po,87,19,143
zh_CN.GB2312,gnome-pilot/po,,,
zh_CN.GB2312,gnome-pim/po,360,37,65
zh_CN.GB2312,gnome-print/po,,,
zh_CN.GB2312,gnome-utils/po,375,120,198
zh_CN.GB2312,gnome-vfs/po,,,
zh_CN.GB2312,gnomeicu/po,,,
zh_CN.GB2312,gnorpm/po,211,20,46
zh_CN.GB2312,gnumeric/po,,,
zh_CN.GB2312,gphoto/po,,,
zh_CN.GB2312,gtk+/po,104,2,10
zh_CN.GB2312,gnome-i18n/extra-po/gtm,,,
zh_CN.GB2312,gtop/po,242,9,2
zh_CN.GB2312,gtranslator/po,,,
zh_CN.GB2312,guppi3/po,,,
zh_CN.GB2312,gxsnmp/po,,,
zh_CN.GB2312,gnome-i18n/extra-po/helix-gdm2,,,
zh_CN.GB2312,helix-install/src/rpm-3.0.3/po,,,
zh_CN.GB2312,libgtop/po,223,32,25
zh_CN.GB2312,magicdev/po,,,
zh_CN.GB2312,mc/po,1270,124,118
zh_CN.GB2312,memprof/po,,,
zh_CN.GB2312,nautilus/po,,,
zh_CN.GB2312,pan/po,,,
zh_CN.GB2312,rp3/po,,,
zh_CN.GB2312,sodipodi/po,,,
zh_CN.GB2312,gnome-i18n/extra-po/sawfish,,,
zh_CN.GB2312,gnome-i18n/extra-po/xchat,,,
